"","status","geometry","type","source","sYear","Empreendimento","Fase","Quantidade de UH"," Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região","Longitude","Latitude","id"
"12","Funciona","POINT (-46.3860277777778 -23.5874722222222)","Entidade",NA,NA," RESIDENCIAL CIDADE TIRADENTES III"," ASSINADO"," 228"," APTO"," Entidade"," 4560000"," 19401417,05"," Travessa                  Cachoeira de Paulo Afonso"," S/N"," CONJUNTO HABITACIONAL SITIO CONCEIÇAO"," 08473240"," São Paulo"," 3550308"," RMSP"," -46.3860277777778"," -23.5874722222222",12
"13","Funciona","POINT (-46.794425 -23.6779444444444)","Entidade",NA,NA," RESIDENCIAL DOM JOSÉ I"," OBRAS"," 200"," APTO"," Entidade"," 3975556,86"," 19189259,68"," Estrada                   DE ITAPECERICA DA SERRA"," 8500"," Valo Velho"," 05858002"," São Paulo"," 3550308"," RMSP"," -46.794425"," -23.6779444444444",13
"14","Funciona","POINT (-46.7989166666667 -23.6245)","Entidade",NA,NA," RESIDENCIAL JOÃO CÂNDIDO A"," ENTREGA TOTAL"," 192"," APTO"," Entidade"," 5276781,42"," 19853671,28"," Rua                       Maria Patrícia da Silva"," s/nº"," Jardim Salete"," "," Taboão da Serra"," 3552809"," RMSP"," -46.7989166666667"," -23.6245",14
"15","Funciona","POINT (-46.4314333333333 -23.4627333333333)","Entidade",NA,NA," RESIDENCIAL SANTA GENOVEVA I"," ASSINADO"," 364"," APTO"," Entidade"," 7280000"," 34944000"," Estrada PIMENTAS SAO MIGUEL"," 5500"," VILA ALZIRA"," 07210380"," Guarulhos"," 3518800"," RMSP"," -46.4314333333333"," -23.4627333333333",15
"16","Funciona","POINT (-46.4311361111111 -23.4546277777778)","Entidade",NA,NA," RESIDENCIAL SANTA GENOVEVA II"," ASSINADO"," 408"," APTO"," Entidade"," 8160000"," 39168000"," Estrada PIMENTAS SAO MIGUEL"," 5500"," VILA ALZIRA"," 07210380"," Guarulhos"," 3518800"," RMSP"," -46.4311361111111"," -23.4546277777778",16
"17","Funciona","POINT (-46.4305055555556 -23.4543833333333)","Entidade",NA,NA," RESIDENCIAL SANTA GENOVEVA III"," ASSINADO"," 332"," APTO"," Entidade"," 6640000"," 31872000"," Estrada PIMENTAS SAO MIGUEL"," 5500"," VILA ALZIRA"," 07210380"," Guarulhos"," 3518800"," RMSP"," -46.4305055555556"," -23.4543833333333",17
"18","Funciona","POINT (-46.3645833333333 -23.4981944444444)","Entidade",NA,NA," RESIDENCIAL VILA DE SÃO MIGUEL"," ENTREGA TOTAL"," 138"," APTO"," Entidade"," 4701293,05"," 13448185,68"," Avenida                   Comendadeira Leila  Nabhan Nazzarro"," s/nº"," Jardim Zélia"," 08575200"," Itaquaquecetuba"," 3523107"," RMSP"," -46.3645833333333"," -23.4981944444444",18
"19","Funciona","POINT (-46.7821944444444 -23.6237222222222)","Entidade",NA,NA," RESIDENCIAL  JOÃO CÂNDIDO B"," ENTREGA TOTAL"," 192"," APTO"," Entidade"," 4876159,06"," 19453048,92"," Rua                       Maria Patrícia da Silva"," s/nº"," Jardim  Salete"," "," Taboão da Serra"," 3552809"," RMSP"," -46.7821944444444"," -23.6237222222222",19
"20","Funciona","POINT (-46.4055277777778 -23.5778888888889)","Entidade",NA,NA," CONJUNTO HABITACIONAL FLORESTAN FERNANDES"," OBRAS"," 198"," APTO"," Entidade"," 3960000"," 20237597,88"," Rua                       Mar de Baffim"," S/Nº"," VILA PAULISTA I"," 08490620"," São Paulo"," 3550308"," RMSP"," -46.4055277777778"," -23.5778888888889",20
"21","Funciona","POINT (-46.4055277777778 -23.5774166666667)","Entidade",NA,NA," CONJUNTO HABITACIONAL JOSÉ MARIA AMARAL"," OBRAS"," 198"," APTO"," Entidade"," 3960000"," 20208661,63"," Rua                       Mar de Baffim"," S/Nº"," VILA PAULISTA I"," 08490620"," São Paulo"," 3550308"," RMSP"," -46.4055277777778"," -23.5774166666667",21
"22","Funciona","POINT (-46.5053333333333 -23.7139166666667)","Entidade",NA,NA," CONJUNTO HABITACIONAL NOVA CONQUISTA"," OBRAS >= 85%"," 120"," APTO"," Entidade"," 2400000"," 9841624,80"," Rua                       Alagoas"," s/nº"," Cidade São Jorge"," 09111760"," Santo André"," 3547809"," RMSP"," -46.5053333333333"," -23.7139166666667",22
"23","Funciona","POINT (-46.7875694444444 -23.7028)","Entidade",NA,NA," CONJUNTO HABITACIONAL SANTA SOFIA II"," ASSINADO"," 192"," APTO"," Entidade"," 3840000"," 20016000"," Rua                       SANTA SOFIA "," 250"," JARDIM ANGELA"," "," São Paulo"," 3550308"," RMSP"," -46.7875694444444"," -23.7028",23
"24","Funciona","POINT (-46.4545555555556 -23.6416944444444)","Entidade",NA,NA," CONJUNTO HABITACIONAL SONHO MEU"," OBRAS >= 85%"," 200"," APTO"," Entidade"," 4000000"," 15116699,34"," Estrada                   Mauá e Adutora Rio Claro"," 1701"," Jardim Ipê"," 09390500"," Mauá"," 3529401"," RMSP"," -46.4545555555556"," -23.6416944444444",24
"25","Funciona","POINT (-46.4166666666667 -23.4376666666667)","Entidade",NA,NA," CONDOMÍNIO PARQUE ESTELA"," ENTREGA TOTAL"," 218"," APTO"," Entidade"," 3255968,79"," 14588160,81"," Rua                       Mucugeo"," S/N"," Jardim Guilhermino"," 07273100"," Guarulhos"," 3518800"," RMSP"," -46.4166666666667"," -23.4376666666667",25
"26","Funciona","POINT (-46.4226388888889 -23.6578333333333)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL ALTOS DE MAUÁ"," OBRAS"," 840"," APTO"," Entidade"," 16800000"," 71400000"," Avenida                   Dona Benedita Franca da Veiga,","  s/nº"," Jardim Feital"," 09330620"," Mauá"," 3529401"," RMSP"," -46.4226388888889"," -23.6578333333333",26
"27","Funciona","POINT (-46.1400277777778 -23.8490555555556)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL CLARAÍBA"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR. MANOEL HIPPOLYTO REGO"," 15061"," JARDIM SÃO RAFAEL"," 11250000"," Bertioga"," 3506359"," RMBS"," -46.1400277777778"," -23.8490555555556",27
"28","Funciona","POINT (-46.14025 -23.8493055555556)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL FLAMBOYANT"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR MANOEL HIPPOLYTO REGO"," 15000"," JARDIM SÃO RAFAEL"," 11250000"," Bertioga"," 3506359"," RMBS"," -46.14025"," -23.8493055555556",28
"29","Funciona","POINT (-46.5973861111111 -23.7199083333333)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL FREI BETTO"," ASSINADO"," 500"," APTO"," Entidade"," 9985538,62"," 47985538,62"," Rua MATO DENTRO"," 0"," ALVARENGA"," "," São Bernardo do Campo"," 3548708"," RMSP"," -46.5973861111111"," -23.7199083333333",29
"30","Funciona","POINT (-46.1405 -23.8493888888889)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL GANANDÍ"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR MANOEL HIPPOLYTO REGO"," 15099"," JARDIM SÃO RAFAEL"," 11250000"," Bertioga"," 3506359"," RMBS"," -46.1405"," -23.8493888888889",30
"31","Funciona","POINT (-46.3976611111111 -23.5384055555556)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL JABUTICABEIRAS"," ASSINADO"," 200"," APTO"," Entidade"," 4000000"," 17000000"," Rua                       João da Silva Aguiar, "," 562"," VILA IOLANDA"," 08452250"," São Paulo"," 3550308"," RMSP"," -46.3976611111111"," -23.5384055555556",31
"32","Funciona","POINT (-46.5956388888889 -23.7203888888889)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL NELSON MANDELA"," ASSINADO"," 300"," APTO"," Entidade"," 5997754,86"," 28797754,86"," Rua MATO DENTRO"," 0"," ALVARENGA"," "," São Bernardo do Campo"," 3548708"," RMSP"," -46.5956388888889"," -23.7203888888889",32
"33","Funciona","POINT (-46.1405833333333 -23.8494722222222)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL QUARESMEIRA"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR MANOEL HIPPOLYTO REGO"," 15139"," JARDIM SÃO RAFAEL"," 11250000"," Bertioga"," 3506359"," RMBS"," -46.1405833333333"," -23.8494722222222",33
"34","Funciona","POINT (-46.3381111111111 -23.4846666666667)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL RENATO DE OLIVEIRA"," ASSINADO"," 200"," APTO"," Entidade"," 4000000"," 19200000"," Rua NOVA DE JULHO"," S/N"," ARACARÉ"," 08571140"," Itaquaquecetuba"," 3523107"," RMSP"," -46.3381111111111"," -23.4846666666667",34
"35","Funciona","POINT (-46.1683333333333 -23.8458055555556)","Entidade",NA,NA," CONDOMÍNIO RESIDENCIAL RESEDÁ"," APORTE EMITIDO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Rodovia DR MANOEL HIPPOLYTO REGO"," 15029"," JARDIM SÃO RAFAEL"," 1125000"," Bertioga"," 3506359"," RMBS"," -46.1683333333333"," -23.8458055555556",35
"36","Funciona","POINT (-46.5840277777778 -23.6915277777778)","Entidade",NA,NA," CONJUNTO VITÓRIA"," OBRAS >= 85%"," 228"," APTO"," Entidade"," 4560000"," 21693592,07"," Avenida                   PIRAPORINHA"," 1025"," PIRAPORINHA"," 09950000"," Diadema"," 3513801"," RMSP"," -46.5840277777778"," -23.6915277777778",36
"37","Funciona","POINT (-46.6374277777778 -23.5400111111111)","Entidade",NA,NA," ED. IPIRANGA"," OBRAS"," 120"," APTO"," Entidade"," 2378925,17"," 26648925,17"," Avenida IPIRANGA"," 1221, 1225 E 1235"," Centro"," 01039000"," São Paulo"," 3550308"," RMSP"," -46.6374277777778"," -23.5400111111111",37
"38","Funciona","POINT (-46.3530277777778 -23.5299805555556)","Entidade",NA,NA," EMPREENDIMENTO SÃO FRANCISCO LAJEADO"," OBRAS"," 252"," APTO"," Entidade"," 5040000"," 20776572,78"," Rua                       FRANCISCO DE OLIVEIRA"," 136"," LAJEADO"," "," São Paulo"," 3550308"," RMSP"," -46.3530277777778"," -23.5299805555556",38
"39","Funciona","POINT (-46.2945194444444 -23.4798277777778)","Entidade",NA,NA," CONDOMÍNIO HABITACIONAL MARIA DA PENHA I"," ASSINADO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Estrada DO PINHEIRINHO NOVO"," 2940"," PINHEIRINHO"," 08588640"," Itaquaquecetuba"," 3523107"," RMSP"," -46.2945194444444"," -23.4798277777778",39
"40","Funciona","POINT (-46.2945194444444 -23.4798277777778)","Entidade",NA,NA," CONDOMÍNIO HABITACIONAL ODETE CORDEIRO LOPES II"," ASSINADO"," 300"," APTO"," Entidade"," 6000000"," 28800000"," Estrada DO PINHEIRINHO NOVO"," 2940"," PINHEIRINHO"," 08588640"," Itaquaquecetuba"," 3523107"," RMSP"," -46.2945194444444"," -23.4798277777778",40
"41","Funciona","POINT (-46.2945194444444 -23.4798277777778)","Entidade",NA,NA," CONDOMÍNIO HABITACIONAL SANTO DIAS III"," ASSINADO"," 340"," APTO"," Entidade"," 6800000"," 32640000"," Estrada DO PINHEIRINHO NOVO"," 2940"," PINHEIRINHO"," 08588640"," Itaquaquecetuba"," 3523107"," RMSP"," -46.2945194444444"," -23.4798277777778",41
"42","Funciona","POINT (-46.6042555555556 -23.7005944444444)","Entidade",NA,NA," CONDOMÍNIO ANA MARIA"," CONCLUÍDO"," 198"," APTO"," Entidade"," 1960983,70"," 13510252,46"," Rua                       ANA MARIA"," 166"," JARDIM RUYCE"," 09981470"," Diadema"," 3513801"," RMSP"," -46.6042555555556"," -23.7005944444444",42
"43","Funciona","POINT (-46.7123611111111 -23.4727222222222)","Entidade",NA,NA," CONDOMÍNIO BARRA DO JACARÉ - LOTE 1"," ASSINADO"," 295"," APTO"," Entidade"," 5900000"," 26983502,06"," Rua                       Barra do Jacaré"," 314"," VILA ZAT"," 02977090"," São Paulo"," 3550308"," RMSP"," -46.7123611111111"," -23.4727222222222",43
"44","Funciona","POINT (-46.7123888888889 -23.4724444444444)","Entidade",NA,NA," CONDOMÍNIO BARRA DO JACARÉ - LOTE 2"," ASSINADO"," 297"," APTO"," Entidade"," 5940000"," 27269039,55"," Rua                       Barra do Jacaré"," 320"," VILA ZAT"," 02977090"," São Paulo"," 3550308"," RMSP"," -46.7123888888889"," -23.4724444444444",44
"45","Funciona","POINT (-46.3964805555556 -23.4732805555556)","Entidade",NA,NA," CONDOMÍNIO SANTO ÂNGELO"," ASSINADO"," 280"," APTO"," Entidade"," 5600000"," 26880000"," Rua ÂNGELO CALDINI"," 0"," "," 07262210"," Guarulhos"," 3518800"," RMSP"," -46.3964805555556"," -23.4732805555556",45
"46","Funciona","POINT (-46.5140916666667 -23.6973138888889)","Entidade",NA,NA," CONDOMÍNIO SANTO DIAS"," ASSINADO"," 500"," APTO"," Entidade"," 10000000"," 56219040,66"," Rua PROFESSOR PLINIO BRAGA"," S/N"," JARDIM DO ESTÁDIO"," 09172180"," Santo André"," 3547809"," RMSP"," -46.5140916666667"," -23.6973138888889",46
"47","Funciona","POINT (-46.3966666666667 -23.4728333333333)","Entidade",NA,NA," CONDOMÍNIO SÃO DIONÍSIO"," ASSINADO"," 280"," APTO"," Entidade"," 5600000"," 26880000"," Rua ÂNGELO CALDINI"," 0"," "," 07262210"," Guarulhos"," 3518800"," RMSP"," -46.3966666666667"," -23.4728333333333",47
"48","Funciona","POINT (-46.3531388888889 -23.5014444444444)","Entidade",NA,NA," CONJUNTO HABITACIONAL CHIQUINHA GONZAGA"," ENTREGA TOTAL"," 160"," CASA"," Entidade"," 2504151,98"," 10184110,97"," Avenida Ítalo Adami"," 2950"," Rancho Alegre"," 08574020"," Itaquaquecetuba"," 3523107"," RMSP"," -46.3531388888889"," -23.5014444444444",48
"49","Funciona","POINT (-46.794275 -23.6779444444444)","Entidade",NA,NA," CONJUNTO HABITACIONAL DOM JOSÉ II"," ASSINADO"," 200"," APTO"," Entidade"," 4000000"," 17162000"," Estrada                   de Itapecerica"," "," PARQUE FERNANDA"," 05858002"," São Paulo"," 3550308"," RMSP"," -46.794275"," -23.6779444444444",49
